,Overall Place,Recognition,Team Members,Boat #,Staples,Luling 90,Palmetto,Gonzales,Hochheim,Cuero 72,Cuero 236,Victoria,Swinging Bridge (off Canal Rd),Saltwater Barrier,Seadrift,Class,Competitors,Team Captions,0,60,120,180,240,300,360,420,480,540,600,660,720,780,840,900,960,1020,1080,1140,1200,1260,1320,1380,1440,1500,1560,1620,1680,1740,1800,1860,1920,1980,2040,2100,2160,2220,2280,2340,2400,2460,2520,2580,2640,2700,2760,2820,2880,2940,3000,3060,3120,3180,3240,3300,3360,3420,3480,3540,3600,3660,3720,3780,3840,3900,3960,4020,4080,4140,4200,4260,4320,4380,4440,4500,4560,4620,4680,4740,4800,4860,4920,4980,5040,5100,5160,5220,5280,5340,5400,5460,5520,5580,5640,5700,5760,5820,5880,5940,6000
10,11,Solo Unlimited Woman,"Salli O'Donnell

TC Mike Malone
TC Joe Frohock",5353,0 days 02:52:00,0 days 07:09:00,0 days 11:05:00,0 days 16:18:00,0 days 23:44:00,1 days 06:16:00,1 days 07:48:00,1 days 19:00:00,2 days 01:57:00,2 days 07:00:00,2 days 17:46:00,Solo Unlimited Woman,"[""Salli O'Donnell\n\n""]",['Mike Malone\nTC Joe Frohock'],-2.823763907144894e-07,5.920158875285977,11.840318032948344,17.70763127779617,23.231446089349486,28.755260900902798,34.27907571245611,39.80289052400943,45.08601399607057,50.326662525868386,55.5673110556662,60.80795958546402,65.76442322053332,70.69505186517276,75.6256805098122,80.55630915445163,85.48693779909107,90.45536304434282,95.43998683271415,100.42461062108548,105.4092344094568,110.39385819782814,115.37848198619946,120.36310577457078,125.30997852192515,130.15303590648284,134.99609329104052,139.8391506755982,144.68220806015592,149.5252654447136,154.36832282927128,159.18287506194125,163.71445644937623,167.15561649498073,170.5967765405852,174.0379365861897,177.4790966317942,180.92025667739867,184.36141672300317,187.80257676860765,191.24373681421216,194.68489685981663,198.12605690542114,201.5672169510256,205.98494095160268,210.40266495217978,214.82038895275684,219.2381129533339,223.655836953911,228.07356095448807,232.4485593503213,236.01177125602086,239.57498316172047,243.13819506742004,246.70140697311965,250.26461887881922,251.73199054615867,253.1993622134981,254.66673388083754,256.134105548177,257.6014772155164,259.06884888285583,260.5362205501953,262.00359221753473,263.47096388487415,264.9383355522136,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
11,12,Solo Unlimited Man,"Adam Sims

TC Brent Townsend
TC Jason Smith",42,0 days 02:54:00,0 days 07:05:00,0 days 10:55:00,0 days 16:01:00,0 days 23:11:00,1 days 05:58:00,1 days 07:40:00,1 days 16:17:00,2 days 00:00:00,2 days 07:32:00,2 days 18:00:00,Solo Unlimited Man,['Adam Sims\n\n'],['Brent Townsend\nTC Jason Smith'],-2.823763907144894e-07,5.852111068876065,11.70422242012852,17.536708455606007,23.192566649108805,28.8484248426116,34.5042830361144,40.160141229617196,45.5607104208711,50.938071521011466,56.315432621151835,61.66496536321192,66.70838616638886,71.75180696956579,76.79522777274273,81.83864857591968,86.8820693790966,92.0500562516768,97.22015441356893,102.39025257546105,107.56035073735318,112.73044889924529,117.90054706113742,123.07064522302954,127.82789238573942,132.49245871189817,137.15702503805693,141.8215913642157,146.48615769037445,151.15072401653322,155.80424439930567,160.13743242387548,164.51717192616522,168.99001438389485,173.46285684162447,177.9356992993541,182.40854175708373,186.88138421481335,191.35422667254298,195.8270691302726,200.29991158800223,204.41870035830954,208.39751441498478,212.37632847166003,216.3551425283353,220.33395658501055,224.3127706416858,228.29158469836105,232.2703987550363,234.65901204580393,237.0476253365716,239.43623862733924,241.82485191810687,244.2134652088745,246.60207849964218,248.9906917904098,250.96901958791784,252.47844967884345,253.98787976976902,255.49730986069463,257.00673995162026,258.5161700425458,260.0256001334714,261.535030224397,263.0444603153226,264.55389040624823,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
12,13,Mixed Tandem Unlimited,"Brenda Jones
Keifer Mauldin

TC Tonya Jones
TC Brittany Mauldin
",5961,0 days 02:53:00,0 days 07:03:00,0 days 11:04:00,0 days 17:13:00,1 days 00:29:00,1 days 07:26:00,1 days 09:06:00,1 days 21:19:00,2 days 05:11:00,2 days 11:14:00,2 days 19:45:00,Mixed Tandem Unlimited,['Brenda Jones\nKeifer Mauldin\n\n'],['Tonya Jones\nTC Brittany Mauldin\n'],-2.823763907144894e-07,5.885938302120298,11.771876886616987,17.633612159321356,23.312093785598165,28.99057541187497,34.66905703815178,40.34753866442858,45.50678805852529,50.63870944040199,55.77063082227869,60.90255220415539,65.14820599109713,69.33055494982922,73.51290390856131,77.69525286729342,81.87760182602551,86.0599507847576,90.96030390975505,96.05925393180462,101.1582039538542,106.25715397590376,111.35610399795334,116.4550540200029,121.55400404205247,126.37072810095697,130.9234343233709,135.47614054578486,140.0288467681988,144.58155299061275,149.1342592130267,153.68696543544064,158.164387476688,162.58423926174922,165.8655335747459,169.02032150195768,172.17510942916942,175.32989735638117,178.48468528359294,181.63947321080468,184.79426113801645,187.9490490652282,191.10383699243997,194.2586249196517,197.41341284686348,200.56820077407522,204.23423062467907,208.13717746417197,212.04012430366484,215.94307114315774,219.8460179826506,223.7489648221435,227.65191166163638,231.55485850112927,234.69937061747532,237.67362187760472,240.64787313773414,243.62212439786353,246.59637565799295,249.57062691812237,251.68681119671416,253.54184465483797,255.39687811296182,257.25191157108566,259.1069450292095,260.9619784873333,262.8170119454571,264.67204540358097,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
13,14,USCA C-2,"Brandon Stafford
Bill Stafford

TC Joseph Bitterly
TC Wade Stafford",30,0 days 03:04:00,0 days 07:28:00,0 days 11:30:00,0 days 16:56:00,1 days 00:25:00,1 days 07:21:00,1 days 09:12:00,1 days 18:51:00,2 days 02:46:00,2 days 07:52:00,2 days 19:47:00,USCA C-2,['Brandon Stafford\nBill Stafford\n\n'],['Joseph Bitterly\nTC Wade Stafford'],-2.823763907144894e-07,5.534061538916692,11.068123360209775,16.602185181502858,21.98998265948018,27.367332684363518,32.74468270924686,38.1220327341302,43.357177463168945,48.46789255834368,53.57860765351841,58.689322748693144,63.611684538262324,68.34569302222594,73.07970150618958,77.8137099901532,82.54771847411683,87.29621432264082,92.24753327500966,97.19885222737851,102.15017117974736,107.1014901321162,112.05280908448505,117.0041280368539,121.95544698922274,126.68062585223426,131.24427607999056,135.80792630774684,140.37157653550312,144.9352267632594,149.4988769910157,154.06252721877198,158.24800629424323,162.22985474925332,166.2213326276767,170.21521786195342,174.20910309623014,178.20298833050686,182.19687356478354,186.19075879906026,190.18464403333698,194.1785292676137,198.17241450189042,202.14896144836476,206.02725809729242,209.9055547462201,213.78385139514776,217.66214804407542,221.54044469300308,225.41874134193074,229.29703799085843,233.09366372801983,236.62194218366355,240.15022063930724,243.67849909495095,247.20677755059467,250.44138756825535,251.7671527390264,253.0929179097974,254.4186830805684,255.74444825133943,257.07021342211044,258.3959785928815,259.72174376365246,261.0475089344235,262.3732741051945,263.6990392759655,265.02480444673654,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
14,15,USCA C-2,"Joshua Hulin
Susannah Hulin

TC Priscilla Hulin
TC Cherith Hendrich",56,0 days 03:10:00,0 days 07:39:00,0 days 12:22:00,0 days 17:40:00,1 days 02:38:00,1 days 10:02:00,1 days 11:40:00,1 days 23:09:00,2 days 07:10:00,2 days 12:58:00,2 days 20:12:00,USCA C-2,['Joshua Hulin\nSusannah Hulin\n\n'],['Priscilla Hulin\nTC Cherith Hendrich'],-2.823763907144894e-07,5.359301691928489,10.718603666233369,16.077905640538248,21.368955370361064,26.646354651287464,31.923753932213863,37.20115321314026,42.16106546150674,46.53135893511905,50.901652408731366,55.27194588234368,59.642239355955994,64.31831221972608,69.17141525674539,74.02451829376471,78.87762133078402,83.73072436780335,88.34353792260285,92.47577251296272,96.60800710332259,100.74024169368246,104.87247628404235,109.00471087440222,113.13694546476209,117.26918005512196,121.40141464548185,125.58630912344645,129.86216158909198,134.1380140547375,138.41386652038304,142.68971898602857,146.9655714516741,151.24142391731962,155.51727638296515,160.0195225456559,164.14497603708466,167.50123082757264,170.85748561806062,174.2137404085486,177.56999519903658,180.92624998952454,184.28250478001252,187.6387595705005,190.99501436098848,194.35126915147646,197.70752394196444,201.06377873245242,204.82264786995398,208.652566598105,212.482485326256,216.31240405440704,220.14232278255807,223.9722415107091,227.8021602388601,231.63207896701113,234.8557752096028,237.95822695508264,241.06067870056245,244.16313044604226,247.26558219152207,250.3374239554015,252.5215762528699,254.70572855033825,256.88988084780664,259.074033145275,261.2581854427434,263.44233774021177,265.6264900376802,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
15,16,Standard,"Chris Champion
Wendell Smith

TC Mark Miller
TC Aaron Timmins",880,0 days 03:11:00,0 days 07:42:00,0 days 11:46:00,0 days 17:09:00,1 days 00:52:00,1 days 08:08:00,1 days 10:07:00,1 days 19:55:00,2 days 03:13:00,2 days 08:26:00,2 days 20:48:00,Standard,['Chris Champion\nWendell Smith\n\n'],['Mark Miller\nTC Aaron Timmins'],-2.823763907144894e-07,5.331242519288149,10.662485320952689,15.99372812261723,21.249191512140776,26.487643196897977,31.72609488165518,36.96454656641238,42.152109942093595,47.22093392993083,52.28975791776806,57.35858190560529,62.35954173698278,67.13751933999251,71.91549694300224,76.69347454601197,81.4714521490217,86.24942975203143,91.04748898032645,95.84909202484829,100.65069506937014,105.45229811389197,110.25390115841383,115.05550420293567,119.85710724745749,124.59907101593502,128.95337949012452,133.307687964314,137.66199643850348,142.01630491269296,146.37061338688244,150.72492186107192,155.0792303352614,158.8787444738814,162.59290563779837,166.5001574386751,170.4329117765088,174.3656661143425,178.2984204521762,182.2311747900099,186.1639291278436,190.0966834656773,194.02943780351103,197.9621921413447,201.91770989399376,206.12362520961167,210.3295405252296,214.53545584084748,218.7413711564654,222.94728647208328,227.1532017877012,231.35911710331908,234.97240624966184,238.42177751939658,241.87114878913133,245.3205200588661,248.76989132860083,250.9885486025713,252.26607164448677,253.54359468640226,254.82111772831772,256.0986407702332,257.37616381214866,258.6536868540641,259.9312098959796,261.20873293789504,262.48625597981055,263.763779021726,265.04130206364147,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
16,17,Solo Unlimited Man,"Brady Lotz

TC Charlene Lotz
TC Charles Cox",66,0 days 03:05:00,0 days 07:30:00,0 days 11:43:00,0 days 17:08:00,1 days 01:20:00,1 days 09:27:00,1 days 11:32:00,1 days 23:09:00,2 days 07:01:00,2 days 12:27:00,2 days 20:52:00,Solo Unlimited Man,['Brady Lotz\n\n'],['Charlene Lotz\nTC Charles Cox'],-2.823763907144894e-07,5.504147691234027,11.008295664844445,16.51244363845486,21.88175926275297,27.238817400749955,32.59587553874694,37.95293367674393,43.07571779126077,47.96422788229747,52.85273797333417,57.74124806437087,62.590109784389554,67.33868444830384,72.08725911221813,76.83583377613242,81.5844084400467,86.33298310396098,90.88223055575891,95.40081228261583,99.91939400947277,104.4379757363297,108.95655746318664,113.47513919004358,117.99372091690051,122.51230264375745,126.61737197330746,130.51568510420398,134.41399823510054,138.31231136599706,142.21062449689362,146.10893762779017,150.0072507586867,153.90556388958322,157.6045395839136,161.14042101196256,164.5744996056808,167.89223210302117,171.2099646003615,174.52769709770183,177.8454295950422,181.16316209238252,184.48089458972285,187.7986270870632,191.11635958440354,194.43409208174387,197.75182457908423,201.06955707642456,204.88472176459456,208.78766860408746,212.69061544358033,216.59356228307323,220.4965091225661,224.399455962059,228.30240280155186,232.20534964104473,235.52702141547553,238.8388410701595,242.15066072484348,245.46248037952745,248.77430003421142,251.29700928160278,253.17408274120928,255.05115620081577,256.92822966042223,258.8053031200287,260.6823765796352,262.5594500392417,264.4365234988482,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
17,18,Unlimited,"Daniel Currey
Derrick Lee
Greg Frank
Austin Bodin

TC Miranda Wait
TC Heather Toombs",667,0 days 03:16:00,0 days 07:53:00,0 days 12:07:00,0 days 18:05:00,1 days 02:46:00,1 days 11:17:00,1 days 13:19:00,1 days 23:30:00,2 days 07:08:00,2 days 14:34:00,2 days 22:00:00,Unlimited,['Daniel Currey\nDerrick Lee\nGreg Frank\nAustin Bodin\n\n'],['Miranda Wait\nTC Heather Toombs'],-2.823763907144894e-07,5.195241427408952,10.390483137194295,15.585724846979637,20.729443808881776,25.85442722609911,30.97941064331644,36.10439406053378,41.1995435443793,46.06880753269538,50.938071521011466,55.80733550932755,60.676599497643636,65.05260388035516,69.36346076798685,73.67431765561852,77.98517454325022,82.2960314308819,86.60688831851358,90.87760500824581,95.14467258907807,99.41174016991035,103.6788077507426,107.94587533157488,112.21294291240716,116.48001049323942,120.74707807407168,124.88538171012831,128.60060381335066,132.31582591657298,136.03104801979532,139.74627012301767,143.46149222624,147.17671432946233,150.89193643268467,154.60715853590702,158.25616581976578,161.87899515178316,165.61244488696823,169.3971577358164,173.18187058466452,176.96658343351268,180.7512962823608,184.53600913120897,188.3207219800571,192.10543482890526,195.8901476777534,199.67486052660155,203.57834239670316,207.6005932880583,211.6228441794134,215.6450950707685,219.66734596212362,223.68959685347872,227.71184774483385,231.73409863618895,234.36837957664326,236.78912667849747,239.20987378035167,241.6306208822059,244.0513679840601,246.4721150859143,248.89286218776851,251.18561942159326,253.31100528953334,255.43639115747342,257.5617770254135,259.68716289335356,261.81254876129367,263.9379346292337,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
18,19,Unlimited,"John Mark Harrasw
Darren Dodd - out @ Wooden Bridge
John Dupont
Garret Jones
Jimmy MacMillan
Matt Wagner

TC Jason Jones
TC Patty Dodd",807,0 days 02:43:00,0 days 06:42:00,0 days 10:29:00,0 days 15:25:00,0 days 22:14:00,1 days 04:26:00,1 days 06:06:00,1 days 15:27:00,1 days 23:12:00,2 days 04:59:00,2 days 22:15:00,Unlimited,['John Mark Harrasw\nDarren Dodd - out @ Wooden Bridge\nJohn Dupont\nGarret Jones\nJimmy MacMillan\nMatt Wagner\n\n'],['Jason Jones\nTC Patty Dodd'],-2.823763907144894e-07,6.247038828776536,12.494077939929463,18.65407569843679,24.593910035546422,30.533744372656052,36.47357870976568,42.26599100966175,47.71441855605948,53.16284610245721,58.61127364885493,63.9384803941936,69.1522870353157,74.3660936764378,79.5799003175599,84.79370695868201,90.13686711524069,95.57242263996835,101.00797816469601,106.44353368942367,111.87908921415132,117.31464473887898,122.75020026360664,127.93113144331659,133.03456825715156,138.13800507098657,143.24144188482154,148.34487869865654,153.44831551249152,158.164387476688,162.58423926174922,166.73605259637225,170.85808388094662,174.98011516552097,179.10214645009535,183.2241777346697,187.34620901924407,191.46824030381842,195.5902715883928,199.71230287296714,203.7461524338909,207.70785331182776,211.66955418976463,215.6312550677015,219.59295594563832,223.55465682357521,227.51635770151205,231.47805857944894,234.7595127779227,237.8709053065307,240.9822978351387,244.0936903637467,247.20508289235468,250.27986859080605,251.19485131001576,252.1098340292255,253.02481674843523,253.93979946764495,254.8547821868547,255.7697649060644,256.68474762527416,257.5997303444839,258.5147130636936,259.4296957829033,260.344678502113,261.25966122132274,262.1746439405325,263.08962665974224,264.00460937895195,264.9195920981617,265.8345748173714,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
19,20,Aluminum,"Stephen Beck
Andy Armendariz

TC Kendra Alaniz
TC Roman Manzano",4747,0 days 03:27:00,0 days 08:18:00,0 days 12:38:00,0 days 18:33:00,1 days 03:12:00,1 days 10:53:00,1 days 12:59:00,2 days 01:50:00,2 days 09:36:00,2 days 15:25:00,2 days 22:30:00,Aluminum,['Stephen Beck\nAndy Armendariz\n\n'],['Kendra Alaniz\nTC Roman Manzano'],-2.823763907144894e-07,4.919165780995238,9.838331844366866,14.757497907738495,19.654253988877933,24.532674630009208,29.41109527114049,34.28951591227177,39.16793655340304,43.96129019621396,48.71818655403044,53.475082911846926,58.2319792696634,62.8386854064677,67.18597207061458,71.53325873476146,75.88054539890834,80.22783206305522,84.57511872720211,88.89370634301493,93.17721734419722,97.46072834537952,101.74423934656181,106.02775034774412,110.31126134892641,114.59477235010871,118.878283351291,123.1617943524733,127.31303623990563,131.43121084890046,135.54938545789528,139.6675600668901,143.78573467588492,147.90390928487975,152.0220838938746,156.06905033414048,159.57686921117318,163.07621275738992,166.07551178546544,169.07481081354095,172.07410984161646,175.07340886969195,178.07270789776746,181.07200692584297,184.07130595391848,187.070604981994,190.0699040100695,193.06920303814502,196.0685020662205,199.06780109429602,202.22608351334344,206.1792828872504,210.13248226115735,214.0856816350643,218.03888100897126,221.9920803828782,225.94527975678517,229.89847913069212,233.50782363460877,236.60138583353992,239.69494803247107,242.78851023140226,245.8820724303334,248.97563462926456,251.5656884238602,253.79609335821613,256.02649829257206,258.25690322692805,260.487308161284,262.7177130956399,264.94811802999584,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383,266.06332049717383
